School Name,State,School Ownership,Full-time Faculty Rate (%),Faculty Average Salary,Student Enrollment Size,Attendance Cost,150% Completion Rate at 4 Yr (%),Admission Rate (%),Female_Majority,SAT Average (Overall),SAT 75th Percentile Math,SAT 75th Percentile Reading,SAT 75th Percentile Writing,Percent of Students Earning >$25K (6 Yrs after Entry),Percent of Students Earning >$25K (10 Yrs after Entry),Mean Earnings (6 Yrs after Entry),Mean Earnings (10 Yrs after Entry)
Sweet Briar College,VA,Private NonProfit,80.43,85320.0,356.0,38835.0,31.82,75.94999999999999,True,1100.0,580.0,630.0,640.0,62.4,75.5,33300.0,43500.0
University of Virginia's College at Wise,VA,Public,100.0,94080.0,1143.0,22795.0,51.8,82.57,True,1073.0,570.0,600.0,510.0,59.5,75.7,30000.0,43800.0
Virginia Polytechnic Institute and State University,VA,Public,98.33,139848.0,29893.0,27283.0,86.08,65.77,False,1280.0,690.0,680.0,630.0,81.6,88.3,50400.0,67100.0
Virginia Commonwealth University,VA,Public,68.06,120000.0,21334.0,31983.0,66.10000000000001,90.6,True,1163.0,610.0,640.0,590.0,66.4,77.9,37500.0,49700.0
University of Virginia-Main Campus,VA,Public,94.89,179424.0,17076.0,34094.0,94.01,22.58,True,1426.0,770.0,740.0,720.0,79.7,88.5,56800.0,79400.0
Virginia Military Institute,VA,Public,100.0,84648.0,1698.0,32420.0,85.39999999999999,59.88,False,1180.0,620.0,640.0,,77.7,87.6,44300.0,65200.0
Virginia State University,VA,Public,65.36,91572.0,3653.0,23673.0,46.2,96.26,True,916.0,490.0,510.0,450.0,52.2,67.30000000000001,29000.0,38400.0
Virginia Union University,VA,Private NonProfit,39.63,66324.0,1140.0,32082.0,35.63,75.35,True,851.0,460.0,480.0,,42.9,64.9,23800.0,34200.0
Virginia Wesleyan University,VA,Private NonProfit,69.8,104580.0,1261.0,50408.0,49.75,73.99,True,1095.0,580.0,610.0,,61.7,74.5,31400.0,44100.0
Washington and Lee University,VA,Private NonProfit,77.25,158160.0,1820.0,73900.0,93.42,24.51,True,1451.0,760.0,740.0,730.0,82.8,87.3,58900.0,93300.0
Central Washington University,WA,Public,61.78,92520.0,10264.0,24008.0,58.35,85.99,True,1045.0,570.0,580.0,500.0,70.3,78.9,38900.0,50100.0
City University of Seattle,WA,Private NonProfit,9.92,81600.0,855.0,,,,True,,,,,77.0,79.3,48500.0,53400.0
Cornish College of the Arts,WA,Private NonProfit,37.61,78696.0,481.0,50370.0,51.88,78.88,True,,,,,44.5,53.800000000000004,28000.0,33600.0
Eastern Washington University,WA,Public,76.99000000000001,105372.0,8845.0,20480.0,53.15,78.94,True,993.0,530.0,560.0,520.0,68.30000000000001,78.3,37700.0,46700.0
The Evergreen State College,WA,Public,77.17,88452.0,2053.0,24371.0,44.87,98.38,True,1076.0,563.0,620.0,590.0,48.3,64.3,28400.0,36900.0
Gonzaga University,WA,Private NonProfit,60.79,119940.0,4836.0,61761.0,87.97,72.89,True,1272.0,680.0,670.0,,77.9,85.7,49400.0,63800.0
Heritage University,WA,Private NonProfit,20.96,90480.0,794.0,25478.0,41.32,,True,,,,,57.99999999999999,63.4,31600.0,36800.0
Bastyr University,WA,Private NonProfit,34.25,81012.0,94.0,,,,True,,,,,57.8,64.60000000000001,35600.0,44500.0
Northwest University,WA,Private NonProfit,26.46,85224.0,821.0,45095.0,57.74,92.77,True,1110.0,585.0,620.0,540.0,64.7,68.10000000000001,39900.0,46300.0
Pacific Lutheran University,WA,Private NonProfit,69.54,96588.0,2509.0,56830.0,71.25,86.3,True,,,,600.0,68.8,81.69999999999999,39200.0,53500.0
University of Puget Sound,WA,Private NonProfit,83.09,125520.0,1896.0,68072.0,77.07000000000001,86.85000000000001,True,,,,,69.0,81.89999999999999,40200.0,59100.0
Saint Martin's University,WA,Private NonProfit,52.24,78192.0,1377.0,52603.0,61.44,94.19,True,1043.0,560.0,580.0,550.0,70.39999999999999,79.60000000000001,41000.0,51600.0
Seattle Pacific University,WA,Private NonProfit,50.0,102432.0,2694.0,60834.0,65.49000000000001,90.62,True,1109.0,570.0,590.0,,71.3,78.4,40900.0,54200.0
Seattle University,WA,Private NonProfit,78.25,116796.0,4230.0,63439.0,72.65,83.23,True,1249.0,670.0,660.0,630.0,78.10000000000001,84.8,48100.0,63200.0
Walla Walla University,WA,Private NonProfit,100.0,60072.0,1454.0,39354.0,58.52,,False,,,,570.0,66.60000000000001,73.2,42400.0,50900.0
Washington State University,WA,Public,78.10000000000001,123384.0,25084.0,26068.0,58.55,79.95,True,1123.0,600.0,610.0,550.0,74.2,81.3,44700.0,56600.0
University of Washington-Seattle Campus,WA,Public,81.08999999999999,161292.0,31145.0,26825.0,82.0,55.86,True,1341.0,753.0,700.0,650.0,77.10000000000001,83.8,50300.0,69600.0
Western Washington University,WA,Public,69.25,123324.0,14121.0,24465.0,67.54,93.51,True,1184.0,620.0,650.0,590.0,65.10000000000001,78.0,37400.0,50600.0
Whitman College,WA,Private NonProfit,90.15,117120.0,1339.0,69532.0,85.75,54.13,True,1360.0,720.0,710.0,700.0,62.9,79.7,36300.0,59400.0
Whitworth University,WA,Private NonProfit,95.83,88044.0,2359.0,60359.0,77.03999999999999,91.01,True,1171.0,630.0,640.0,,64.9,77.0,37200.0,48000.0
Alderson Broaddus University,WV,Private NonProfit,67.95,70968.0,756.0,42676.0,31.790000000000003,52.76,False,972.0,520.0,530.0,490.0,67.2,71.89999999999999,39700.0,47000.0
Appalachian Bible College,WV,Private NonProfit,56.41,34656.0,163.0,26291.0,44.12,48.74,True,1023.0,530.0,580.0,550.0,45.4,54.50000000000001,26400.0,33200.0
Bethany College,WV,Private NonProfit,68.17999999999999,71604.0,564.0,45570.0,43.5,91.84,False,989.0,540.0,550.0,470.0,54.7,79.10000000000001,32600.0,44200.0
Bluefield State College,WV,Public,63.21,76560.0,1231.0,18685.0,31.78,90.03,True,992.0,520.0,550.0,,51.1,54.800000000000004,29600.0,31900.0
University of Charleston,WV,Private NonProfit,50.86000000000001,80448.0,2075.0,43829.0,46.39,61.48,False,1079.0,545.0,615.0,,64.8,77.0,39100.0,46800.0
Concord University,WV,Public,65.63,78348.0,1452.0,16824.0,37.65,91.4,True,972.0,520.0,550.0,510.0,50.7,62.9,28900.0,35700.0
Davis & Elkins College,WV,Private NonProfit,55.56,68304.0,702.0,42233.0,47.85,69.05,True,,,,,51.0,67.80000000000001,30100.0,40200.0
Fairmont State University,WV,Public,93.1,77628.0,3298.0,17639.0,35.24,94.34,True,1020.0,540.0,570.0,,49.9,63.6,30500.0,38400.0
Glenville State University,WV,Public,59.6,69504.0,1227.0,22507.0,32.26,,False,,,,480.0,50.4,58.5,27900.0,38400.0
Marshall University,WV,Public,76.91,95112.0,7595.0,19586.0,50.33,89.25,True,1080.0,555.0,590.0,,56.3,67.30000000000001,32700.0,41700.0
Shepherd University,WV,Public,62.760000000000005,86160.0,2479.0,17759.0,45.58,97.7,True,,,,,62.2,72.89999999999999,34400.0,43000.0
West Virginia State University,WV,Public,67.78,75288.0,1716.0,19144.0,30.1,88.5,True,1008.0,530.0,560.0,480.0,47.9,58.8,28700.0,33800.0
West Liberty University,WV,Public,57.53,82416.0,1868.0,22361.0,52.99,68.44,True,1039.0,540.0,580.0,520.0,57.8,66.8,30600.0,39500.0
West Virginia University Institute of Technology,WV,Public,71.77,91788.0,1168.0,17464.0,27.69,55.120000000000005,False,1034.0,560.0,570.0,,64.5,77.2,39300.0,52700.0
West Virginia Wesleyan College,WV,Private NonProfit,58.41,71592.0,977.0,46187.0,55.17999999999999,65.72,True,1020.0,540.0,550.0,530.0,59.2,74.5,34000.0,48800.0
West Virginia University,WV,Public,79.23,129672.0,19669.0,22680.0,61.83,83.89,True,1152.0,610.0,620.0,,64.5,77.2,39300.0,52700.0
Wheeling University,WV,Private NonProfit,29.21,85272.0,582.0,41651.0,41.67,76.82,False,1009.0,540.0,550.0,510.0,70.3,78.10000000000001,41800.0,49600.0
Alverno College,WI,Private NonProfit,36.95,70884.0,1015.0,40724.0,43.16,78.23,True,,,,615.0,71.7,70.5,38600.0,40900.0
Bellin College,WI,Private NonProfit,69.77,91740.0,383.0,30000.0,65.22,95.71,True,1140.0,,,,92.4,90.5,54700.0,62100.0
Beloit College,WI,Private NonProfit,82.41000000000001,84420.0,924.0,63398.0,77.59,58.34,True,,,,,58.9,75.7,37200.0,47700.0
Cardinal Stritch University,WI,Private NonProfit,28.03,78984.0,782.0,44172.0,53.48,76.9,True,1046.0,535.0,565.0,,76.5,80.9,46400.0,55400.0
Carroll University,WI,Private NonProfit,36.23,94068.0,2878.0,45227.0,70.15,71.77,True,1165.0,623.0,610.0,,74.3,79.0,40200.0,47000.0
Carthage College,WI,Private NonProfit,53.33,100236.0,2620.0,59175.0,62.36000000000001,76.63,True,1148.0,620.0,610.0,,71.3,80.30000000000001,38900.0,50100.0
Concordia University-Wisconsin,WI,Private NonProfit,100.0,80844.0,2744.0,45936.0,60.940000000000005,70.53,True,1150.0,,,540.0,72.7,77.9,40400.0,47300.0
Edgewood College,WI,Private NonProfit,51.32,76344.0,1339.0,44826.0,65.05,91.2,True,,,,,75.2,78.3,41500.0,47600.0
Lakeland University,WI,Private NonProfit,19.72,81396.0,1594.0,43694.0,46.01,92.47,True,,,,,71.39999999999999,76.5,39400.0,45100.0
Lawrence University,WI,Private NonProfit,85.52,97704.0,1419.0,62166.0,78.63,68.92,True,1323.0,710.0,700.0,,57.9,78.5,32600.0,48700.0
Maranatha Baptist University,WI,Private NonProfit,54.64,55608.0,589.0,27793.0,55.56,80.5,True,1192.0,640.0,680.0,,57.7,57.9,32400.0,38700.0
Marian University,WI,Private NonProfit,90.48,69444.0,1284.0,38372.0,48.39,67.67,True,1028.0,560.0,560.0,,76.4,76.9,40700.0,46700.0
Marquette University,WI,Private NonProfit,60.46,119604.0,7828.0,59725.0,83.56,82.49,True,1285.0,680.0,660.0,640.0,86.3,89.0,54000.0,70700.0
Milwaukee Institute of Art & Design,WI,Private NonProfit,40.14,68016.0,924.0,49204.0,51.39,61.95,True,,,,,48.7,62.6,28200.0,37500.0
Milwaukee School of Engineering,WI,Private NonProfit,63.74999999999999,112728.0,2492.0,53885.0,69.53,60.09,False,1294.0,700.0,670.0,,89.2,90.10000000000001,58800.0,71100.0
Mount Mary University,WI,Private NonProfit,36.0,78576.0,621.0,44284.0,51.3,53.010000000000005,True,984.0,540.0,620.0,453.0,68.60000000000001,75.7,37500.0,43000.0
Northland College,WI,Private NonProfit,74.29,100032.0,553.0,50029.0,56.00000000000001,64.3,True,1138.0,583.0,600.0,585.0,45.3,66.60000000000001,27500.0,35500.0
Ripon College,WI,Private NonProfit,95.45,89628.0,796.0,56059.0,67.30000000000001,74.06,True,1095.0,580.0,590.0,,67.9,82.89999999999999,34400.0,51300.0
Saint Norbert College,WI,Private NonProfit,86.79,100992.0,1859.0,51383.0,72.57000000000001,84.25,True,1211.0,610.0,610.0,,75.0,84.89999999999999,39300.0,51300.0
Viterbo University,WI,Private NonProfit,40.96,80892.0,1723.0,40825.0,64.13,79.25,True,1131.0,570.0,600.0,,71.8,76.4,41300.0,47400.0
University of Wisconsin-Whitewater,WI,Public,81.33,97056.0,9900.0,18252.0,61.98,79.92,False,1105.0,,,510.0,71.3,80.30000000000001,37500.0,45800.0
University of Wisconsin-Eau Claire,WI,Public,78.19,95892.0,10093.0,20174.0,64.60000000000001,84.36,True,1170.0,,,,74.9,84.1,40200.0,50300.0
University of Wisconsin-Green Bay,WI,Public,69.92,82908.0,6657.0,17509.0,56.61000000000001,89.82,True,1085.0,,,,68.60000000000001,78.2,36500.0,44500.0
University of Wisconsin-La Crosse,WI,Public,85.5,90804.0,9375.0,17514.0,70.93,75.14999999999999,True,1185.0,,,,76.3,85.6,40100.0,52500.0
Wisconsin Lutheran College,WI,Private NonProfit,88.16000000000001,80640.0,983.0,43118.0,64.09,95.62,True,1172.0,600.0,590.0,,78.9,76.7,37200.0,45300.0
University of Wisconsin-Oshkosh,WI,Public,68.32000000000001,91776.0,9147.0,18125.0,55.510000000000005,78.58000000000001,True,1105.0,,,,73.8,80.7,37900.0,45600.0
University of Wisconsin-Parkside,WI,Public,68.4,83760.0,3612.0,16320.0,38.65,66.31,True,1050.0,,,,57.3,71.89999999999999,32900.0,42600.0
Herzing University-Madison,WI,Private NonProfit,11.0,74388.0,1642.0,29140.0,41.55,91.91,True,,,,,56.6,73.3,30100.0,41600.0
University of Wisconsin-Stout,WI,Public,72.72999999999999,90096.0,6788.0,19704.0,60.01,90.1,False,1135.0,,,,75.8,81.8,41000.0,48700.0
University of Wisconsin-Superior,WI,Public,78.29,79788.0,2040.0,18731.0,43.25,86.13,True,1085.0,,,,63.0,71.89999999999999,33200.0,39800.0
University of Wisconsin-Madison,WI,Public,84.7,160356.0,31651.0,26393.0,88.35,57.25,True,1364.0,770.0,690.0,690.0,80.0,86.9,49600.0,68000.0
University of Wisconsin-Milwaukee,WI,Public,63.55,107676.0,18910.0,21984.0,45.64,78.69,True,1105.0,,,,70.5,78.2,38500.0,48200.0
University of Wisconsin-Platteville,WI,Public,81.87,86784.0,6757.0,18670.0,56.18,81.47999999999999,False,1150.0,,,,76.4,81.89999999999999,41300.0,51200.0
University of Wisconsin-River Falls,WI,Public,67.06,94656.0,5238.0,17971.0,58.32000000000001,76.85,True,1120.0,,,,70.8,80.30000000000001,36700.0,44900.0
University of Wisconsin-Stevens Point,WI,Public,80.14,84936.0,7258.0,18217.0,58.86,86.53999999999999,True,1105.0,,,,67.10000000000001,78.8,34500.0,43600.0
University of Wyoming,WY,Public,98.52,118200.0,9140.0,20258.0,59.16,94.23,True,1185.0,620.0,620.0,,70.39999999999999,77.3,44200.0,54200.0
University of Guam,GU,Public,57.69,97812.0,3096.0,13661.0,37.57,,True,,,,,40.8,57.599999999999994,25700.0,33300.0
American University of Puerto Rico,PR,Private NonProfit,53.03,35808.0,278.0,17887.0,18.84,,True,,,,,19.4,37.4,17700.0,24200.0
American University of Puerto Rico,PR,Private NonProfit,23.21,35856.0,343.0,17792.0,20.22,,True,,,,,19.4,37.4,17700.0,24200.0
Universidad Adventista de las Antillas,PR,Private NonProfit,47.83,32148.0,944.0,14166.0,47.370000000000005,100.0,True,,,,,34.2,41.699999999999996,22200.0,27300.0
Atlantic University College,PR,Private NonProfit,78.45,38964.0,1489.0,9708.0,37.08,,False,,,,,15.3,34.4,16100.0,25600.0
Universidad Central de Bayamon,PR,Private NonProfit,100.0,33360.0,914.0,12314.0,23.86,87.97,True,,,,,21.3,26.5,18900.0,21600.0
Columbia Central University-Caguas,PR,Private ForProfit,35.480000000000004,30756.0,682.0,10986.0,48.84,,True,,,,,31.1,39.0,20100.0,25000.0
Albizu University-San Juan,PR,Private NonProfit,20.52,47904.0,652.0,19215.0,,80.0,True,,,,,55.2,59.0,30200.0,34000.0
Caribbean University-Bayamon,PR,Private NonProfit,21.65,27408.0,636.0,9136.0,25.09,,False,,,,,22.1,27.700000000000003,18400.0,21400.0
Caribbean University-Carolina,PR,Private NonProfit,,26004.0,188.0,9432.0,33.33,,True,,,,,22.1,27.700000000000003,18400.0,21400.0
Pontifical Catholic University of Puerto Rico-Arecibo,PR,Private NonProfit,57.97,49572.0,404.0,14892.0,44.05,97.99,True,,,,,18.4,28.7,17700.0,21400.0
Pontifical Catholic University of Puerto Rico-Ponce,PR,Private NonProfit,73.6,52332.0,4823.0,15895.0,45.45,91.2,True,,,,,18.4,28.7,17700.0,21400.0
CEM College-San Juan,PR,Private ForProfit,2.33,24000.0,277.0,14223.0,52.8,,True,,,,,21.7,28.199999999999996,18500.0,22300.0
Universidad Teologica del Caribe,PR,Private NonProfit,31.03,10764.0,338.0,12003.0,0.0,,False,,,,,,34.5,,22200.0
Colegio Universitario de San Juan,PR,Public,100.0,41868.0,840.0,5663.0,24.55,87.5,True,,,,,28.4,45.5,22400.0,28100.0
Universidad Ana G. Mendez-Cupey Campus,PR,Private NonProfit,100.0,39924.0,7003.0,13286.0,34.17,,True,,,,,23.1,32.0,19700.0,22700.0
Conservatory of Music of Puerto Rico,PR,Public,55.42,41988.0,351.0,10334.0,60.0,80.0,False,,,,,16.7,33.800000000000004,19000.0,22100.0
Escuela de Artes Plasticas y Diseno de Puerto Rico,PR,Public,35.0,28896.0,405.0,7676.0,15.38,88.64,True,,,,,11.5,35.699999999999996,13300.0,20600.0
Inter American University of Puerto Rico-San German,PR,Private NonProfit,100.0,71904.0,3090.0,14069.0,43.61,44.58,True,,,,,23.3,33.2,19300.0,23500.0
Inter American University of Puerto Rico-Aguadilla,PR,Private NonProfit,100.0,62316.0,3271.0,13424.0,32.41,42.71,True,,,,,23.3,33.2,19300.0,23500.0
Inter American University of Puerto Rico-Arecibo,PR,Private NonProfit,100.0,67872.0,2955.0,13419.0,32.84,38.99,True,,,,,23.3,33.2,19300.0,23500.0
Inter American University of Puerto Rico-Barranquitas,PR,Private NonProfit,100.0,60456.0,1170.0,13560.0,40.11,40.83,True,,,,,23.3,33.2,19300.0,23500.0
Inter American University of Puerto Rico-Metro,PR,Private NonProfit,100.0,70464.0,4374.0,16965.0,35.27,61.63,True,,,,,23.3,33.2,19300.0,23500.0
Inter American University of Puerto Rico-Ponce,PR,Private NonProfit,100.0,66732.0,3359.0,13488.0,40.26,35.42,True,,,,,23.3,33.2,19300.0,23500.0
Inter American University of Puerto Rico-Fajardo,PR,Private NonProfit,100.0,63252.0,1488.0,13992.0,28.4,49.49,True,,,,,23.3,33.2,19300.0,23500.0
Inter American University of Puerto Rico-Guayama,PR,Private NonProfit,100.0,58680.0,1521.0,13925.0,32.800000000000004,42.04,True,,,,,23.3,33.2,19300.0,23500.0
Inter American University of Puerto Rico-Bayamon,PR,Private NonProfit,100.0,67320.0,4016.0,13670.0,32.28,48.04,False,,,,,23.3,33.2,19300.0,23500.0
University of Puerto Rico-Aguadilla,PR,Public,69.17999999999999,82332.0,2403.0,11704.0,50.68,88.23,True,999.0,547.0,560.0,,,,,
University of Puerto Rico-Arecibo,PR,Public,64.73,70020.0,3378.0,16016.0,49.56,61.02,True,,,,,,,,
University of Puerto Rico-Bayamon,PR,Public,76.68,67356.0,3592.0,9732.0,28.82,91.07,True,,,,,,,,
University of Puerto Rico-Carolina,PR,Public,61.96,77028.0,2488.0,14816.0,45.95,42.9,True,981.0,529.0,559.0,,,,,
University of Puerto Rico-Cayey,PR,Public,91.67,81528.0,2951.0,12618.0,51.84,89.36,True,1060.0,574.0,585.0,,,,,
University of Puerto Rico-Humacao,PR,Public,72.2,70728.0,3049.0,14817.0,52.12,53.2,True,,,,,,,,
University of Puerto Rico-Mayaguez,PR,Public,92.69,103104.0,11776.0,16727.0,45.7,67.4,False,,,,,,,38700.0,
University of Puerto Rico-Medical Sciences,PR,Public,70.1,86592.0,357.0,,,,True,,,,,,,,
University of Puerto Rico at Ponce,PR,Public,52.66,68460.0,2380.0,13272.0,47.66,50.29,True,,,,,,,,
University of Puerto Rico-Rio Piedras,PR,Public,71.89999999999999,74592.0,10784.0,14035.0,53.22,48.65,True,,,,,,,23600.0,
Universidad Ana G. Mendez-Carolina Campus,PR,Private NonProfit,100.0,41280.0,6574.0,13136.0,37.830000000000005,,True,,,,,22.4,31.4,19300.0,22700.0
Universidad del Sagrado Corazon,PR,Private NonProfit,22.95,47592.0,4067.0,19185.0,43.19,43.31,True,,,,,27.800000000000004,35.199999999999996,23000.0,23400.0
Universidad Politecnica de Puerto Rico,PR,Private NonProfit,64.1,47520.0,3686.0,20820.0,24.09,,False,,,,,41.8,54.800000000000004,26600.0,36300.0
Pontifical Catholic University of Puerto Rico-Mayaguez,PR,Private NonProfit,63.41,47424.0,894.0,14135.0,31.06,96.56,True,,,,,18.4,28.7,17700.0,21400.0
Universidad Ana G. Mendez-Gurabo Campus,PR,Private NonProfit,100.0,47784.0,10896.0,13136.0,32.73,,True,,,,,23.7,32.9,20000.0,24000.0
University of the Virgin Islands,VI,Public,100.0,84948.0,1523.0,16381.0,30.14,99.69,True,914.0,490.0,530.0,450.0,48.9,64.8,27000.0,35500.0
Stanford University,CA,Private NonProfit,99.06,251652.0,6366.0,74570.0,95.23,5.19,True,1491.0,800.0,770.0,780.0,87.1,90.8,92800.0,141300.0
Purdue University-Main Campus,IN,Public,96.47,152124.0,35517.0,22645.0,82.80999999999999,67.15,False,1315.0,740.0,680.0,630.0,79.9,85.8,49000.0,62200.0
Parker University,TX,Private NonProfit,50.68,71508.0,462.0,31420.0,76.14,,True,,,,,63.2,69.1,40000.0,62600.0
St. John's College,NM,Private NonProfit,67.27,108252.0,268.0,50980.0,73.44000000000001,68.91000000000001,False,,,,,38.8,57.3,26400.0,41400.0
Bais Medrash Elyon,NY,Private NonProfit,,26988.0,25.0,15400.0,,36.36,False,,,,,,,,
Antioch University-Los Angeles,CA,Private NonProfit,,76200.0,148.0,,,,True,,,,,63.5,63.5,38800.0,41800.0
Antioch University-Santa Barbara,CA,Private NonProfit,,78180.0,66.0,,,,True,,,,,63.5,63.5,38800.0,41800.0
Antioch University,OH,Private NonProfit,,,0.0,,,,False,,,,,63.5,63.5,38800.0,41800.0
Mid-America Christian University,OK,Private NonProfit,100.0,52752.0,1396.0,28755.0,43.31,,True,,,,,69.19999999999999,72.2,40300.0,44700.0
Yeshiva Gedolah of Greater Detroit,MI,Private NonProfit,,52104.0,50.0,15067.0,31.58,92.86,False,,,,,,,,
South University-Columbia,SC,Private ForProfit,23.58,84024.0,518.0,28397.0,6.25,,True,,,,,57.99999999999999,60.3,32500.0,40200.0
Platt College-Aurora,CO,Private ForProfit,31.91,73596.0,227.0,44393.0,0.0,45.45,True,,,,,86.4,54.50000000000001,50400.0,31900.0
University of Massachusetts Global,CA,Private NonProfit,10.64,112236.0,5879.0,32504.0,8.33,94.98,True,,,,,,,48300.0,
New College of Florida,FL,Public,88.03,102264.0,646.0,20563.0,63.83,69.97,True,1277.0,670.0,705.0,670.0,43.7,,26000.0,
Montana Bible College,MT,Private NonProfit,,,0.0,,42.86,78.57,False,,,,680.0,,,,
Yeshivah Gedolah Rabbinical College,FL,Private NonProfit,,61944.0,47.0,17200.0,10.53,,False,,,,,,,,
Caribbean University-Ponce,PR,Private NonProfit,30.36,27528.0,392.0,9341.0,43.4,,False,,,,,22.1,27.700000000000003,18400.0,21400.0
Caribbean University-Vega Baja,PR,Private NonProfit,,25500.0,130.0,9271.0,41.98,,True,,,,,22.1,27.700000000000003,18400.0,21400.0
University of Advancing Technology,AZ,Private ForProfit,45.9,64572.0,789.0,27651.0,40.19,80.69,False,,,,,62.4,79.4,40500.0,57700.0
California State University-San Marcos,CA,Public,48.1,120144.0,15016.0,22531.0,56.98,79.42,True,1039.0,560.0,570.0,,68.60000000000001,78.0,40500.0,51100.0
Hodges University,FL,Private NonProfit,15.909999999999998,75336.0,593.0,25637.0,28.04,,True,,,,,57.6,69.5,31600.0,43600.0
Nossi College of Art,TN,Private ForProfit,7.32,93336.0,289.0,26226.0,71.15,48.8,True,,,,,42.3,47.8,24400.0,29700.0
Yeshiva Gedolah Imrei Yosef D'spinka,NY,Private NonProfit,,66312.0,187.0,14564.0,44.440000000000005,,False,,,,,25.0,25.3,24100.0,31800.0
CEM College-Humacao,PR,Private ForProfit,8.33,32400.0,177.0,13965.0,59.7,,True,,,,,21.7,28.199999999999996,18500.0,22300.0
Northwest College of Art & Design,WA,Private ForProfit,,,101.0,26056.0,40.0,84.27,True,,,,,46.3,55.900000000000006,32400.0,32200.0
University of Washington-Bothell Campus,WA,Public,66.46,136248.0,5618.0,23189.0,62.88,87.92999999999999,False,1158.0,650.0,620.0,550.0,77.10000000000001,83.8,50300.0,69600.0
University of Washington-Tacoma Campus,WA,Public,78.29,126048.0,4552.0,21705.0,60.34,86.05000000000001,True,1068.0,580.0,600.0,520.0,77.10000000000001,83.8,50300.0,69600.0
Provo College,UT,Private ForProfit,27.27,77184.0,579.0,23253.0,52.81,,True,,,,,51.0,42.3,28700.0,26800.0
Beacon College,FL,Private NonProfit,82.61,65400.0,426.0,59926.0,61.53999999999999,44.61,False,,,,,,,,
University of the Potomac-Washington DC Campus,DC,Private ForProfit,100.0,24996.0,68.0,24964.0,42.86,,False,,,,,68.7,73.8,33900.0,54600.0
Rabbi Jacob Joseph School,NJ,Private NonProfit,,45756.0,73.0,19250.0,0.0,76.92,False,,,,,,,,
Everglades University,FL,Private NonProfit,17.39,46980.0,1877.0,35979.0,58.1,75.19,False,,,,,62.0,69.6,42700.0,49600.0
College of Biblical Studies-Houston,TX,Private NonProfit,43.48,61044.0,431.0,19247.0,40.0,,False,,,,,59.1,71.6,35500.0,42800.0
Soka University of America,CA,Private NonProfit,69.77,148932.0,392.0,50968.0,87.0,51.99,True,1307.0,760.0,650.0,640.0,,,32200.0,
World Mission University,CA,Private NonProfit,,52476.0,178.0,22025.0,40.0,,True,,,,,,,,
Schiller International University,FL,Private ForProfit,,,21.0,,52.17,,False,,,,,,,,
Yeshivas Novominsk,NY,Private NonProfit,100.0,64116.0,165.0,17881.0,0.0,86.67,False,,,,,,,,
Rabbinical College of Ohr Shimon Yisroel,NY,Private NonProfit,,25128.0,211.0,29881.0,44.0,,False,,,,,11.2,9.0,15800.0,20000.0
California State University-Monterey Bay,CA,Public,47.53,120132.0,6456.0,23389.0,60.46,85.61999999999999,True,1058.0,570.0,590.0,,61.3,76.2,35100.0,47000.0
Capella University,MN,Private ForProfit,13.29,86148.0,11773.0,21167.0,0.0,,True,,,,,76.1,84.7,51500.0,72600.0
Trine University-Regional/Non-Traditional Campuses,IN,Private NonProfit,50.0,97008.0,255.0,,33.33,38.89,True,,,,,71.5,77.9,40000.0,49600.0
The University of Texas MD Anderson Cancer Center,TX,Public,100.0,138504.0,328.0,,,,True,,,,,94.7,92.10000000000001,64500.0,90100.0
Messenger College,TX,Private NonProfit,,32496.0,33.0,22425.0,19.05,33.33,True,,,,,,38.2,,23900.0
University of Phoenix-Hawaii,HI,Private ForProfit,,,107.0,18992.0,19.23,,False,,,,,59.6,78.60000000000001,34200.0,54900.0
Yeshiva D'monsey Rabbinical College,NY,Private NonProfit,,37404.0,71.0,15018.0,100.0,49.06,False,,,,,,,,
Embry-Riddle Aeronautical University-Worldwide,FL,Private NonProfit,28.360000000000003,87444.0,10070.0,24124.0,23.47,62.72,False,,,,,78.7,88.4,51400.0,70300.0
Ottawa University-Milwaukee,WI,Private NonProfit,,70188.0,104.0,,,,True,,,,,70.19999999999999,77.4,41600.0,48100.0
Strayer University-Maryland,MD,Private ForProfit,11.63,91140.0,2335.0,28284.0,0.0,,True,,,,,66.7,78.5,38400.0,53500.0
San Juan Bautista School of Medicine,PR,Private NonProfit,,,62.0,11865.0,66.67,82.76,True,,,,,,,,
Texas Health and Science University,TX,Private ForProfit,64.29,53436.0,27.0,,,,True,,,,,,,,
Yeshiva of the Telshe Alumni,NY,Private NonProfit,,74172.0,75.0,,0.0,,False,,,,,,,,
American University of Health Sciences,CA,Private ForProfit,71.74000000000001,119100.0,323.0,35965.0,37.5,,True,,,,,74.4,60.699999999999996,54900.0,37800.0
Western Governors University,UT,Private NonProfit,76.84,66636.0,104919.0,13790.0,46.92,,True,,,,,70.6,73.3,48100.0,48100.0
California Aeronautical University,CA,Private ForProfit,61.36000000000001,53688.0,269.0,42622.0,30.0,,False,,,,,44.8,64.0,24900.0,33400.0
Florida Gulf Coast University,FL,Public,68.84,103080.0,13530.0,18151.0,52.74,77.49000000000001,True,1142.0,590.0,620.0,560.0,68.0,76.2,36500.0,45800.0
Yeshiva College of the Nations Capital,MD,Private NonProfit,,89388.0,31.0,,33.33,,False,,,,,,,,
Louisiana State University Health Sciences Center-Shreveport,LA,Public,93.33,84792.0,29.0,,,,True,,,,,94.7,92.30000000000001,76600.0,121000.0
